,County,Precinct,Bennet.First Expression,Bennet.Final Expression,Bennet.SDE,Biden.First Expression,Biden.Final Expression,Biden.SDE,Bloomberg.First Expression,Bloomberg.Final Expression,Bloomberg.SDE,Buttigieg.First Expression,Buttigieg.Final Expression,Buttigieg.SDE,Delaney.First Expression,Delaney.Final Expression,Delaney.SDE,Gabbard.First Expression,Gabbard.Final Expression,Gabbard.SDE,Klobuchar.First Expression,Klobuchar.Final Expression,Klobuchar.SDE,Patrick.First Expression,Patrick.Final Expression,Patrick.SDE,Sanders.First Expression,Sanders.Final Expression,Sanders.SDE,Steyer.First Expression,Steyer.Final Expression,Steyer.SDE,Warren.First Expression,Warren.Final Expression,Warren.SDE,Yang.First Expression,Yang.Final Expression,Yang.SDE,Other.First Expression,Other.Final Expression,Other.SDE,Uncommitted.First Expression,Uncommitted.Final Expression,Uncommitted.SDE
99,Black Hawk,Washington Janesville,0,0,0,6,0,0,0,0,0,6,14,0.2020,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.2020,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
100,Black Hawk,Mt Vernon,0,0,0,9,11,0.2020,0,0,0,6,9,0.2020,0,0,0,0,0,0,6,7,0.2020,0,0,0,7,10,0.2020,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0
101,Black Hawk,Poyner P1 & East Wloo,0,0,0,9,14,0.2020,0,0,0,10,12,0.2020,0,0,0,1,0,0,1,0,0,0,0,0,10,15,0.2020,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0
102,Black Hawk,WL 3-6,0,0,0,4,0,0,0,0,0,9,13,0.2020,0,0,0,2,0,0,5,1,0,0,0,0,32,37,0.6060,1,1,0,13,18,0.4040,3,0,0,0,0,0,1,0,0
103,Black Hawk,Evansdale W1,0,0,0,6,10,0.2020,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,18,0.6060,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
104,Black Hawk,WL 5-4,0,0,0,20,24,0.4040,0,0,0,27,36,0.6060,0,0,0,0,0,0,16,0,0,1,0,0,29,36,0.6060,4,0,0,18,19,0.2020,4,0,0,0,0,0,0,0,0
105,Black Hawk,CF W3 P2,0,0,0,45,46,0.4040,0,0,0,63,66,0.8080,0,0,0,0,0,0,54,58,0.6060,0,0,0,60,61,0.6060,3,0,0,44,46,0.4040,7,0,0,0,0,0,0,0,0
106,Black Hawk,CF W1 P1,0,0,0,19,19,0.2020,0,0,0,19,25,0.4040,0,0,0,0,0,0,15,20,0.4040,0,0,0,26,32,0.6060,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0
107,Black Hawk,WL 5-2,0,0,0,10,14,0.2020,0,0,0,10,18,0.4040,0,0,0,1,0,0,2,0,0,0,0,0,33,34,0.6060,4,0,0,19,19,0.4040,6,0,0,0,0,0,0,0,0
108,Black Hawk,WL 1-1,0,0,0,36,39,0.4040,0,0,0,37,46,0.6060,0,0,0,0,0,0,11,0,0,0,0,0,38,45,0.6060,3,0,0,20,28,0.4040,0,0,0,1,0,0,0,0,0
109,Black Hawk,WL 2-5,0,0,0,22,25,0.4040,0,0,0,24,32,0.6060,0,0,0,0,0,0,12,0,0,0,0,0,29,34,0.6060,3,0,0,15,19,0.2020,5,0,0,0,0,0,0,0,0
110,Black Hawk,CF W3 P3,0,0,0,14,0,0,0,0,0,35,42,0.4040,0,0,0,1,0,0,18,27,0.4040,0,0,0,50,52,0.6060,1,0,0,40,45,0.4040,4,0,0,0,0,0,3,0,0
111,Black Hawk,WL 2-2,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,19,0.4040,0,0,0,24,25,0.6060,0,0,0,10,11,0.2020,12,13,0.2020,0,0,0,0,0,0
112,Black Hawk,CF W2 P3,1,0,0,42,42,0.6060,0,0,0,63,69,1.0100,0,0,0,0,0,0,67,69,1.0100,0,0,0,46,50,0.6060,0,0,0,43,43,0.6060,11,0,0,0,0,0,0,0,0
113,Black Hawk,WL 1-6,0,0,0,34,37,0.6060,0,0,0,30,37,0.4040,0,0,0,3,0,0,32,41,0.6060,0,0,0,34,39,0.6060,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0
114,Black Hawk,WL 1-2,0,0,0,22,23,0.2020,0,0,0,36,38,0.6060,0,0,0,3,0,0,0,0,0,0,0,0,38,39,0.6060,0,0,0,27,27,0.4040,5,0,0,0,0,0,1,0,0
115,Black Hawk,WL 5-6,0,0,0,19,20,0.4040,0,0,0,31,33,0.4040,0,0,0,1,0,0,18,24,0.4040,0,0,0,33,41,0.6060,1,0,0,14,0,0,9,0,0,0,0,0,0,0,0
116,Boone,Ogden,0,0,0,15,20,0.3800,0,0,0,36,45,0.5700,0,0,0,0,0,0,8,0,0,0,0,0,19,23,0.3800,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
117,Boone,Madrid 3rd Ward,2,0,0,2,0,0,0,0,0,9,15,0.1900,0,0,0,0,0,0,1,0,0,0,0,0,9,10,0.1900,3,0,0,10,12,0.1900,3,0,0,0,0,0,0,2,0
118,Boone,Rural Precinct 4,0,0,0,9,0,0,0,0,0,26,34,0.3800,0,0,0,0,0,0,23,25,0.1900,0,0,0,20,25,0.3800,5,0,0,26,27,0.3800,6,0,0,0,0,0,0,4,0
119,Boone,Rural Precinct 2,0,0,0,0,0,0,0,0,0,36,37,0.3800,0,0,0,0,0,0,26,26,0.3800,0,0,0,18,19,0.1900,18,18,0.1900,19,19,0.1900,2,0,0,0,0,0,0,0,0
120,Boone,Boone 3rd Ward,0,0,0,16,0,0,0,2,0,44,54,0.5700,0,0,0,0,0,0,20,25,0.3800,0,0,0,38,44,0.5700,0,0,0,24,29,0.3800,19,11,0,0,0,0,4,0,0
121,Boone,Boone 4th Ward,0,0,0,22,27,0.3800,0,0,0,29,36,0.5700,0,0,0,0,0,0,11,0,0,0,0,0,41,47,0.7600,2,0,0,25,31,0.5700,8,0,0,0,0,0,1,0,0
122,Boone,Rural Precinct 6,0,0,0,18,18,0.1900,0,0,0,31,31,0.3800,0,0,0,0,0,0,19,21,0.1900,0,0,0,18,26,0.1900,0,0,0,18,18,0.1900,10,0,0,0,0,0,0,0,0
123,Boone,Madrid 2nd Ward,0,0,0,4,0,0,0,0,0,17,17,0.1900,0,0,0,0,0,0,6,11,0.1900,0,0,0,14,17,0.3800,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
124,Boone,Boone 5th Ward,0,0,0,1,0,0,0,0,0,22,23,0.5700,0,0,0,0,0,0,10,11,0.3800,0,0,0,22,24,0.5700,1,0,0,13,14,0.3800,3,0,0,0,0,0,0,0,0
125,Boone,Madrid 1st Ward,0,0,0,2,2,0,0,0,0,8,10,0.1900,0,0,0,0,0,0,1,0,0,0,0,0,16,20,0.3800,0,0,0,8,9,0.1900,6,0,0,0,0,0,0,0,0
126,Boone,Rural Precinct 1,0,0,0,10,3,0,1,0,0,22,25,0.3800,0,0,0,0,0,0,16,20,0.1900,0,0,0,20,21,0.1900,0,0,0,22,24,0.1900,4,2,0,0,0,0,0,0,0
127,Boone,Boone 1st Ward,0,0,0,8,0,0,0,0,0,22,39,0.5700,0,0,0,0,0,0,1,0,0,0,0,0,41,41,0.7600,9,0,0,20,25,0.3800,8,0,0,0,0,0,0,0,0
128,Boone,Boone 2nd Ward,0,0,0,24,25,0.3800,0,0,0,34,38,0.5700,0,0,0,0,0,0,20,20,0.1900,0,0,0,21,22,0.3800,0,0,0,23,24,0.3800,8,1,0,0,0,0,0,0,0
129,Boone,Rural Precinct 5,0,0,0,5,0,0,0,0,0,7,9,0.1900,0,0,0,0,0,0,12,13,0.1900,0,0,0,3,0,0,0,0,0,7,9,0.1900,0,0,0,0,0,0,0,0,0
130,Boone,Rural Precinct 3,1,0,0,12,12,0.1900,0,0,0,20,23,0.1900,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,9,16,0.1900,0,0,0,0,0,0,0,0,0
131,Bremer,WAVERLY WARD III,0,0,0,12,0,0,0,0,0,57,73,0.4533,0,0,0,1,0,0,14,0,0,0,0,0,43,55,0.4533,0,0,0,42,46,0.2267,7,0,0,0,2,0,0,0,0
132,Bremer,CITY OF SUMNER/SUMNER TWP/DAYTON TWP,0,0,0,19,21,0.4533,0,0,0,15,18,0.4533,0,0,0,0,0,0,8,0,0,0,0,0,13,13,0.2267,0,0,0,8,14,0.2267,2,0,0,0,0,0,1,0,0
133,Bremer,CITY OF TRIPOLI/FREMONT,0,0,0,17,19,0.4533,0,0,0,9,9,0.2267,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0.2267,2,0,0,10,10,0.2267,4,0,0,0,0,0,0,0,0
134,Bremer,WAVERLY WARD IV,0,0,0,29,31,0.4533,0,0,0,48,51,0.6800,0,0,0,0,0,0,24,27,0.2267,0,0,0,24,25,0.2267,0,0,0,27,27,0.2267,10,0,0,0,0,0,1,0,0
135,Bremer,WAVERLY WARD I/E WASHINGTON TWP,0,0,0,26,26,0.2267,0,0,0,50,50,0.6800,0,0,0,0,0,0,25,32,0.4533,0,0,0,29,29,0.2267,2,0,0,31,31,0.4533,0,0,0,0,0,0,1,0,0
136,Bremer,WAVERLY WARD II/NE 1/4 SEC 36 WASHINGTON TWP,0,0,0,16,0,0,0,0,0,44,49,0.4533,0,0,0,0,0,0,33,38,0.4533,0,0,0,23,25,0.2267,0,0,0,26,31,0.4533,6,0,0,0,0,0,0,0,0
137,Bremer,LAFAYETTE TWP/WARREN TWPS,0,0,0,7,7,0.2267,0,0,0,15,15,0.2267,0,0,0,0,0,0,8,8,0.2267,0,0,0,0,0,0,0,0,0,6,6,0.2267,0,0,0,0,0,0,0,0,0
138,Bremer,WAVERLY WARD V/W WASHINGTON TWP,0,0,0,31,32,0.2267,0,0,0,55,61,0.6800,0,0,0,0,0,0,34,40,0.4533,0,0,0,22,0,0,4,0,0,54,73,0.6800,8,0,0,0,0,0,2,4,0
139,Bremer,CITY OF FREDERIKA- FREDERIKA & LEROY TWP,0,0,0,5,5,0,0,0,0,6,6,0.2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0
140,Bremer,CITY OF READLYN- MAXFIELD & FRANKLIN TWP,0,0,0,7,7,0.2267,0,0,0,11,11,0.2267,0,0,0,0,0,0,7,7,0.2267,0,0,0,6,6,0,0,0,0,6,6,0.2267,0,0,0,0,0,0,0,0,0
141,Bremer,CITY OF DENVER/JEFFERSON TWP,0,0,0,24,25,0.4533,0,0,0,37,39,0.6800,0,0,0,0,0,0,28,30,0.4533,0,0,0,7,0,0,5,0,0,17,22,0.4533,5,0,0,0,0,0,0,7,0
142,Bremer,CITY OF PLAINFIELD/POLK TWP/DOUGLAS TWP,0,0,0,6,10,0.2267,0,0,0,6,11,0.2267,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,6,6,0,2,0,0,4,0,0,0,0,0,4,7,0.2267
143,Bremer,CITY OF JANESVILLE/JACKSON TWP,0,0,0,11,12,0.2267,0,0,0,16,19,0.4533,0,0,0,0,0,0,11,13,0.2267,0,0,0,7,0,0,3,0,0,15,19,0.2267,1,1,0,0,0,0,0,0,0
144,Buchanan,Jesup,0,0,0,7,5,0,0,0,0,33,33,0.6842,0,0,0,0,0,0,14,17,0.2737,0,0,0,14,14,0.2737,0,0,0,2,1,0,17,17,0.2737,0,0,0,0,0,0
145,Buchanan,Winthrop,0,0,0,18,19,0.2737,0,0,0,29,31,0.5474,0,0,0,0,0,0,10,10,0.1368,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0
146,Buchanan,Middlefield-Newton,0,0,0,7,7,0.1368,0,0,0,6,9,0.1368,0,0,0,0,0,0,6,6,0.1368,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
147,Buchanan,Independence 1st Ward,0,0,0,28,30,0.5474,0,0,0,26,31,0.6842,0,0,0,0,0,0,18,20,0.4105,0,0,0,7,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0
148,Buchanan,Independence 3rd Ward,0,0,0,23,25,0.4105,0,0,0,13,15,0.2737,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,16,18,0.2737,2,0,0,0,0,0,3,18,0.2737
149,Buchanan,Perry-Westburg,0,0,0,8,9,0.2737,0,0,0,8,8,0.2737,0,0,0,0,0,0,5,5,0.1368,0,0,0,4,0,0,0,0,0,5,5,0.1368,1,0,0,0,0,0,0,0,0
150,Buchanan,Independence 2nd Ward,0,0,0,19,22,0.4105,0,0,0,12,0,0,0,0,0,0,0,0,10,10,0.1368,0,0,0,11,11,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
151,Buchanan,Rowley,0,0,0,8,8,0.1368,0,0,0,12,12,0.2737,0,0,0,0,0,0,6,6,0.1368,0,0,0,6,10,0.1368,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
152,Buchanan,Fairbank,0,0,0,17,17,0.2737,0,0,0,8,8,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1368,0,0,0,7,7,0.1368,1,0,0,0,0,0,0,0,0
153,Buchanan,Quasqueton,0,0,0,8,10,0.1368,0,0,0,5,0,0,0,0,0,1,0,0,11,15,0.2737,0,0,0,9,9,0.1368,0,0,0,8,9,0.1368,12,13,0.1368,0,0,0,2,0,0
154,Buchanan,Aurora,0,0,0,20,22,0.4105,0,0,0,8,10,0.1368,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0.1368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,Buchanan,Hazleton,0,0,0,8,9,0.1368,0,0,0,5,5,0,0,0,0,0,0,0,11,13,0.2737,0,0,0,5,5,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
156,Buchanan,Independence 4th Ward,0,0,0,17,17,0.2737,0,0,0,5,0,0,0,0,0,0,0,0,8,9,0.1368,0,0,0,9,9,0.1368,0,0,0,6,0,0,3,0,0,0,1,0,0,12,0.2737
157,Buchanan,Brandon,0,0,0,8,9,0.1368,0,0,0,5,0,0,0,0,0,0,0,0,5,10,0.1368,0,0,0,6,7,0.1368,2,0,0,9,9,0.1368,0,0,0,0,0,0,1,0,0
158,Buchanan,Independence 5th Ward,0,0,0,17,17,0.2737,0,0,0,14,14,0.2737,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0.1368,5,9,0.1368,4,0,0,0,0,0,0,0,0,0,0,0
159,Buena Vista,TRUESDALE WASHINGTON GRANT,0,0,0,6,8,0.2000,0,0,0,3,2,0,0,0,0,0,0,0,4,6,0.2000,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
160,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,0,0,0,16,17,0.2000,0,0,0,6,0,0,0,0,0,0,0,0,6,10,0.2000,0,0,0,4,0,0,4,0,0,5,8,0,6,12,0.2000,0,0,0,0,0,0
161,Buena Vista,STORM LAKE 01,0,0,0,1,0,0,0,0,0,11,11,0.4000,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.4000,0,0,0,7,7,0.4000,7,7,0.2000,0,0,0,0,0,0
162,Buena Vista,STORM LAKE 02,0,0,0,11,13,0.2000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.4000,0,0,0,12,13,0.2000,2,0,0,0,0,0,0,0,0
163,Buena Vista,STORM LAKE 04,0,0,0,16,19,0.2000,0,0,0,30,32,0.4000,0,0,0,0,0,0,20,22,0.4000,0,0,0,26,33,0.4000,0,0,0,20,20,0.2000,14,0,0,0,0,0,0,0,0
164,Buena Vista,ALTA NOKOMIS ELK,0,0,0,20,20,0.4000,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.4000,0,0,0,9,7,0,15,15,0.2000,0,0,0,0,0,0
165,Buena Vista,STORM LAKE 03,0,0,0,19,19,0.4000,0,0,0,23,24,0.4000,0,0,0,0,0,0,14,14,0.2000,0,0,0,10,14,0.2000,0,0,0,14,14,0.2000,5,0,0,0,0,0,1,0,0
166,Buena Vista,ALBERT CITY FAIRFIELD COON,0,0,0,5,6,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0.2000,0,0,0,8,9,0.2000,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
167,Buena Vista,NEWELL NEWELL PROVIDENCE,0,0,0,4,0,0,0,0,0,4,10,0.2000,0,0,0,0,0,0,5,0,0,0,0,0,9,12,0.2000,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0
168,Buena Vista,SRL;LGB;RELS;MAP,0,0,0,11,11,0.2000,0,0,0,9,10,0.2000,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.2000,9,9,0.2000,11,12,0.2000,3,0,0,0,0,0,0,0,0
169,Butler,6-SR,0,0,0,12,12,0.2333,0,0,0,14,14,0.2333,0,0,0,0,0,0,15,15,0.2333,0,0,0,22,22,0.3500,0,0,0,12,12,0.2333,0,0,0,0,0,0,0,0,0
170,Butler,5-AP,0,0,0,7,7,0.1167,0,0,0,7,8,0.2333,0,0,0,0,0,0,2,0,0,0,0,0,7,7,0.1167,0,0,0,6,8,0.1167,1,0,0,0,0,0,0,0,0
171,Butler,8-NH,0,0,0,16,16,0.2333,0,0,0,12,19,0.2333,0,0,0,1,0,0,1,0,0,0,0,0,10,13,0.1167,0,0,0,6,0,0,4,0,0,0,0,0,0,2,0
172,Butler,2-CL,0,0,0,13,14,0.2333,0,0,0,4,0,0,0,0,0,0,0,0,14,19,0.3500,0,0,0,16,17,0.3500,3,0,0,15,15,0.3500,0,0,0,0,0,0,2,2,0
173,Butler,4-AL,0,0,0,9,9,0.1167,0,0,0,11,13,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0.1167,0,0,0,2,0,0,6,8,0.1167,0,0,0,3,0,0
174,Butler,1-GR,0,0,0,15,15,0.2333,0,0,0,19,19,0.2333,0,0,0,0,0,0,23,23,0.3500,0,0,0,15,15,0.2333,0,0,0,14,14,0.1167,0,0,0,0,0,0,0,0,0
175,Butler,7-PB,0,0,0,13,13,0.2333,0,0,0,9,10,0.2333,0,0,0,0,0,0,9,10,0.2333,0,0,0,14,15,0.2333,0,0,0,10,11,0.2333,3,2,0,0,0,0,3,0,0
176,Butler,3-DU,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0.2333,1,0,0,4,8,0.2333,0,0,0,0,0,0,0,1,0
177,Calhoun,Union,0,0,0,0,0,0,0,0,0,6,12,0.1667,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
178,Calhoun,Cedar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0833,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,Calhoun,Center- Logan- TL- GA- L,0,0,0,4,4,0.0833,0,0,0,4,5,0.0833,0,0,0,0,0,0,11,12,0.2500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
180,Calhoun,Greenfield & Lincoln 2,0,0,0,2,0,0,0,0,0,5,9,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
181,Calhoun,Sherman,0,0,0,6,7,0.0833,0,0,0,3,5,0.0833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0833,2,0,0,0,0,0,0,0,0
182,Calhoun,Rockwell City,0,0,0,10,10,0.2500,0,0,0,14,14,0.4167,0,0,0,1,0,0,0,0,0,0,0,0,9,10,0.2500,0,0,0,7,7,0.1667,0,0,0,0,0,0,0,0,0
183,Calhoun,Butler- Williams,0,0,0,7,9,0.1667,1,0,0,11,11,0.1667,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0.0833,0,0,0,6,6,0.0833,0,0,0,0,0,0,0,0,0
184,Calhoun,Reading,0,0,0,1,0,0,0,0,0,6,6,0.0833,0,0,0,0,0,0,3,3,0.0833,0,0,0,2,2,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,Calhoun,Lincoln 1,0,0,0,8,9,0.1667,0,0,0,12,13,0.3333,0,0,0,0,0,0,8,9,0.1667,0,0,0,6,8,0.1667,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0
186,Calhoun,Calhoun- Jackson- EG- LK,0,0,0,12,12,0.2500,0,0,0,26,26,0.5000,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0.1667,0,0,0,18,18,0.3333,0,0,0,0,0,0,1,0,0
187,Carroll,Union,0,0,0,16,16,0.2200,0,0,0,13,13,0.2200,0,0,0,0,0,0,12,13,0.1100,0,0,0,11,11,0.1100,0,0,0,11,11,0.1100,1,0,0,0,0,0,0,0,0
188,Carroll,Carroll Ward Four,0,0,0,28,28,0.4400,0,0,0,16,22,0.4400,0,0,0,0,0,0,12,14,0.2200,0,0,0,16,19,0.3300,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
189,Carroll,Arcadia,0,0,0,2,6,0,0,0,0,7,7,0.1100,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.1100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
190,Carroll,Glidden-Richland,0,0,0,4,0,0,0,0,0,8,10,0.2200,0,0,0,0,0,0,8,10,0.2200,0,0,0,11,11,0.3300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
191,Carroll,Carroll Ward Three &amp; S1/2 Maple River Twp,0,0,0,13,13,0.2200,0,0,0,21,22,0.3300,0,0,0,0,0,0,12,21,0.3300,0,0,0,20,29,0.5500,2,0,0,10,0,0,8,0,0,0,0,0,0,0,0
192,Carroll,Carroll Ward One,0,0,0,38,44,0.8800,0,0,0,22,34,0.6600,0,0,0,0,0,0,9,0,0,0,0,0,7,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
193,Carroll,Eden,0,0,0,6,7,0.1100,1,1,0,7,12,0.1100,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Carroll,Ewoldt,0,0,0,6,6,0.1100,0,0,0,7,8,0.2200,0,0,0,0,0,0,7,12,0.2200,0,0,0,4,0,0,2,0,0,11,13,0.3300,0,0,0,0,0,0,2,0,0
195,Carroll,Washington-Roselle,0,0,0,2,0,0,0,0,0,7,11,0.3300,0,0,0,0,0,0,7,8,0.1100,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,Carroll,Pleasant Valley-Newton,0,0,0,4,4,0.1100,0,0,0,5,5,0.1100,0,0,0,0,0,0,7,7,0.1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Carroll,Carroll Ward Two &amp; N1/2 Maple River Twp,0,0,0,24,24,0.4400,0,0,0,34,34,0.6600,0,0,0,0,0,0,21,22,0.4400,0,0,0,11,8,0,0,0,0,17,21,0.4400,3,2,0,0,0,0,1,0,0
198,Carroll,Wheatland-Kniest,0,0,0,2,0,0,0,0,0,8,10,0.1100,0,0,0,0,0,0,6,6,0.1100,0,0,0,4,0,0,1,0,0,3,6,0.1100,3,5,0.1100,0,0,0,0,0,0
199,Carroll,Sheridan-Grant-Jasper,0,0,0,10,10,0.2200,0,0,0,6,10,0.2200,0,0,0,0,0,0,7,7,0.1100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
200,Cass,Atlantic 3,0,0,0,13,13,0.2400,0,0,0,6,6,0.1200,0,0,0,0,0,0,6,7,0.1200,0,0,0,2,0,0,0,0,0,6,10,0.1200,3,0,0,0,0,0,2,0,0
201,Cass,Massena Twp/Massena City,0,0,0,5,5,0.1200,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Cass,Atlantic 5,0,0,0,11,13,0.2400,0,0,0,10,11,0.1200,0,0,0,0,0,0,9,10,0.1200,0,0,0,4,0,0,2,0,0,12,15,0.2400,0,0,0,0,0,0,0,0,0
203,Cass,Enda- Victoria Twp,0,0,0,0,0,0,0,0,0,3,3,0.1200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204,Cass,Noble- Pleasant Twp/Griswold,0,0,0,6,7,0.1200,0,0,0,7,7,0.1200,0,0,0,0,0,0,9,10,0.1200,0,0,0,6,0,0,0,0,0,12,15,0.2400,1,0,0,0,0,0,0,2,0
205,Cass,Benton- Franklin Twp/Wiota,0,0,0,1,0,0,0,0,0,3,5,0.1200,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0.1200,0,0,0,0,0,0,0,0,0
206,Cass,Bear Grove- Cass Twp/Lewis,0,0,0,7,7,0.1200,0,0,0,5,0,0,0,0,0,0,0,0,6,11,0.1200,0,0,0,2,2,0,0,0,0,7,7,0.1200,0,0,0,0,0,0,0,0,0
207,Cass,Brighton- Grove- Pymosa- Washington Twp/Marne,0,0,0,8,9,0.1200,1,0,0,6,6,0.1200,0,0,0,0,0,0,2,4,0.1200,0,0,0,0,0,0,0,0,0,6,6,0.1200,2,0,0,0,0,0,0,0,0
208,Cass,Grant- Lincoln Twp/Anita,0,0,0,10,10,0.1200,0,0,0,18,18,0.3600,0,0,0,0,0,0,8,8,0.1200,0,0,0,9,9,0.1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Cass,Union Twp/Cumberland,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
210,Cass,Atlantic 4,0,0,0,5,0,0,0,0,0,11,18,0.3600,0,0,0,0,0,0,3,0,0,0,0,0,8,10,0.1200,0,0,0,13,13,0.2400,1,0,0,0,0,0,0,0,0
211,Cass,Atlantic 1,0,0,0,3,9,0.1200,0,0,0,7,9,0.1200,0,0,0,0,0,0,3,0,0,0,0,0,21,23,0.2400,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
212,Cass,Atlantic 2,0,0,0,10,10,0.1200,0,0,0,14,14,0.2400,0,0,0,0,0,0,3,0,0,0,0,0,7,14,0.2400,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213,Cedar,WEST BRANCH 1,0,0,0,0,0,0,0,0,0,58,58,0.6857,0,0,0,0,0,0,45,45,0.5143,0,0,0,65,65,0.6857,0,0,0,40,40,0.5143,0,0,0,0,0,0,0,0,0
214,Cedar,CASS/CENTER/IOWA/ROCHESTER,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20,28,0.5143,0,0,0,26,29,0.5143,3,0,0,16,16,0.3429,2,0,0,0,0,0,0,0,0
215,Cedar,FARMINGTON/SUGAR CREEK,0,0,0,7,0,0,0,0,0,25,28,0.6857,0,0,0,0,0,0,10,15,0.3429,0,0,0,9,0,0,0,0,0,17,18,0.3429,2,0,0,0,0,0,0,0,0
216,Cedar,TIPTON 1,0,0,0,6,6,0.1714,0,0,0,7,9,0.1714,0,0,0,0,0,0,6,7,0.1714,0,0,0,9,13,0.1714,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
217,Cedar,DAYTON/FAIRFIELD,0,0,0,4,0,0,0,0,0,15,16,0.3429,0,0,0,0,0,0,8,13,0.1714,0,0,0,9,13,0.1714,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
