,county,precinct,candidate,1stalign,2ndalign,sde
2087,Buchanan,Perry-Westburg,Biden,8,9,0.2737
2088,Buchanan,Perry-Westburg,Bloomberg,0,0,0
2089,Buchanan,Perry-Westburg,Buttigieg,8,8,0.2737
2090,Buchanan,Perry-Westburg,Delaney,0,0,0
2091,Buchanan,Perry-Westburg,Gabbard,0,0,0
2092,Buchanan,Perry-Westburg,Klobuchar,5,5,0.1368
2093,Buchanan,Perry-Westburg,Patrick,0,0,0
2094,Buchanan,Perry-Westburg,Sanders,4,0,0
2095,Buchanan,Perry-Westburg,Steyer,0,0,0
2096,Buchanan,Perry-Westburg,Warren,5,5,0.1368
2097,Buchanan,Perry-Westburg,Yang,1,0,0
2098,Buchanan,Perry-Westburg,Other,0,0,0
2099,Buchanan,Perry-Westburg,Uncommitted,0,0,0
2100,Buchanan,Independence 2nd Ward,Bennet,0,0,0
2101,Buchanan,Independence 2nd Ward,Biden,19,22,0.4105
2102,Buchanan,Independence 2nd Ward,Bloomberg,0,0,0
2103,Buchanan,Independence 2nd Ward,Buttigieg,12,0,0
2104,Buchanan,Independence 2nd Ward,Delaney,0,0,0
2105,Buchanan,Independence 2nd Ward,Gabbard,0,0,0
2106,Buchanan,Independence 2nd Ward,Klobuchar,10,10,0.1368
2107,Buchanan,Independence 2nd Ward,Patrick,0,0,0
2108,Buchanan,Independence 2nd Ward,Sanders,11,11,0.1368
2109,Buchanan,Independence 2nd Ward,Steyer,0,0,0
2110,Buchanan,Independence 2nd Ward,Warren,0,0,0
2111,Buchanan,Independence 2nd Ward,Yang,0,0,0
2112,Buchanan,Independence 2nd Ward,Other,0,0,0
2113,Buchanan,Independence 2nd Ward,Uncommitted,3,0,0
2114,Buchanan,Rowley,Bennet,0,0,0
2115,Buchanan,Rowley,Biden,8,8,0.1368
2116,Buchanan,Rowley,Bloomberg,0,0,0
2117,Buchanan,Rowley,Buttigieg,12,12,0.2737
2118,Buchanan,Rowley,Delaney,0,0,0
2119,Buchanan,Rowley,Gabbard,0,0,0
2120,Buchanan,Rowley,Klobuchar,6,6,0.1368
2121,Buchanan,Rowley,Patrick,0,0,0
2122,Buchanan,Rowley,Sanders,6,10,0.1368
2123,Buchanan,Rowley,Steyer,0,0,0
2124,Buchanan,Rowley,Warren,4,0,0
2125,Buchanan,Rowley,Yang,0,0,0
2126,Buchanan,Rowley,Other,0,0,0
2127,Buchanan,Rowley,Uncommitted,0,0,0
2128,Buchanan,Fairbank,Bennet,0,0,0
2129,Buchanan,Fairbank,Biden,17,17,0.2737
2130,Buchanan,Fairbank,Bloomberg,0,0,0
2131,Buchanan,Fairbank,Buttigieg,8,8,0.1368
2132,Buchanan,Fairbank,Delaney,0,0,0
2133,Buchanan,Fairbank,Gabbard,0,0,0
2134,Buchanan,Fairbank,Klobuchar,0,0,0
2135,Buchanan,Fairbank,Patrick,0,0,0
2136,Buchanan,Fairbank,Sanders,6,6,0.1368
2137,Buchanan,Fairbank,Steyer,0,0,0
2138,Buchanan,Fairbank,Warren,7,7,0.1368
2139,Buchanan,Fairbank,Yang,1,0,0
2140,Buchanan,Fairbank,Other,0,0,0
2141,Buchanan,Fairbank,Uncommitted,0,0,0
2142,Buchanan,Quasqueton,Bennet,0,0,0
2143,Buchanan,Quasqueton,Biden,8,10,0.1368
2144,Buchanan,Quasqueton,Bloomberg,0,0,0
2145,Buchanan,Quasqueton,Buttigieg,5,0,0
2146,Buchanan,Quasqueton,Delaney,0,0,0
2147,Buchanan,Quasqueton,Gabbard,1,0,0
2148,Buchanan,Quasqueton,Klobuchar,11,15,0.2737
2149,Buchanan,Quasqueton,Patrick,0,0,0
2150,Buchanan,Quasqueton,Sanders,9,9,0.1368
2151,Buchanan,Quasqueton,Steyer,0,0,0
2152,Buchanan,Quasqueton,Warren,8,9,0.1368
2153,Buchanan,Quasqueton,Yang,12,13,0.1368
2154,Buchanan,Quasqueton,Other,0,0,0
2155,Buchanan,Quasqueton,Uncommitted,2,0,0
2156,Buchanan,Aurora,Bennet,0,0,0
2157,Buchanan,Aurora,Biden,20,22,0.4105
2158,Buchanan,Aurora,Bloomberg,0,0,0
2159,Buchanan,Aurora,Buttigieg,8,10,0.1368
2160,Buchanan,Aurora,Delaney,0,0,0
2161,Buchanan,Aurora,Gabbard,0,0,0
2162,Buchanan,Aurora,Klobuchar,3,0,0
2163,Buchanan,Aurora,Patrick,0,0,0
2164,Buchanan,Aurora,Sanders,6,6,0.1368
2165,Buchanan,Aurora,Steyer,0,0,0
2166,Buchanan,Aurora,Warren,1,0,0
2167,Buchanan,Aurora,Yang,0,0,0
2168,Buchanan,Aurora,Other,0,0,0
2169,Buchanan,Aurora,Uncommitted,0,0,0
2170,Buchanan,Hazleton,Bennet,0,0,0
2171,Buchanan,Hazleton,Biden,8,9,0.1368
2172,Buchanan,Hazleton,Bloomberg,0,0,0
2173,Buchanan,Hazleton,Buttigieg,5,5,0
2174,Buchanan,Hazleton,Delaney,0,0,0
2175,Buchanan,Hazleton,Gabbard,0,0,0
2176,Buchanan,Hazleton,Klobuchar,11,13,0.2737
2177,Buchanan,Hazleton,Patrick,0,0,0
2178,Buchanan,Hazleton,Sanders,5,5,0.1368
2179,Buchanan,Hazleton,Steyer,0,0,0
2180,Buchanan,Hazleton,Warren,0,0,0
2181,Buchanan,Hazleton,Yang,0,0,0
2182,Buchanan,Hazleton,Other,0,0,0
2183,Buchanan,Hazleton,Uncommitted,3,0,0
2184,Buchanan,Independence 4th Ward,Bennet,0,0,0
2185,Buchanan,Independence 4th Ward,Biden,17,17,0.2737
2186,Buchanan,Independence 4th Ward,Bloomberg,0,0,0
2187,Buchanan,Independence 4th Ward,Buttigieg,5,0,0
2188,Buchanan,Independence 4th Ward,Delaney,0,0,0
2189,Buchanan,Independence 4th Ward,Gabbard,0,0,0
2190,Buchanan,Independence 4th Ward,Klobuchar,8,9,0.1368
2191,Buchanan,Independence 4th Ward,Patrick,0,0,0
2192,Buchanan,Independence 4th Ward,Sanders,9,9,0.1368
2193,Buchanan,Independence 4th Ward,Steyer,0,0,0
2194,Buchanan,Independence 4th Ward,Warren,6,0,0
2195,Buchanan,Independence 4th Ward,Yang,3,0,0
2196,Buchanan,Independence 4th Ward,Other,0,1,0
2197,Buchanan,Independence 4th Ward,Uncommitted,0,12,0.2737
2198,Buchanan,Brandon,Bennet,0,0,0
2199,Buchanan,Brandon,Biden,8,9,0.1368
2200,Buchanan,Brandon,Bloomberg,0,0,0
2201,Buchanan,Brandon,Buttigieg,5,0,0
2202,Buchanan,Brandon,Delaney,0,0,0
2203,Buchanan,Brandon,Gabbard,0,0,0
2204,Buchanan,Brandon,Klobuchar,5,10,0.1368
2205,Buchanan,Brandon,Patrick,0,0,0
2206,Buchanan,Brandon,Sanders,6,7,0.1368
2207,Buchanan,Brandon,Steyer,2,0,0
2208,Buchanan,Brandon,Warren,9,9,0.1368
2209,Buchanan,Brandon,Yang,0,0,0
2210,Buchanan,Brandon,Other,0,0,0
2211,Buchanan,Brandon,Uncommitted,1,0,0
2212,Buchanan,Independence 5th Ward,Bennet,0,0,0
2213,Buchanan,Independence 5th Ward,Biden,17,17,0.2737
2214,Buchanan,Independence 5th Ward,Bloomberg,0,0,0
2215,Buchanan,Independence 5th Ward,Buttigieg,14,14,0.2737
2216,Buchanan,Independence 5th Ward,Delaney,0,0,0
2217,Buchanan,Independence 5th Ward,Gabbard,0,0,0
2218,Buchanan,Independence 5th Ward,Klobuchar,0,0,0
2219,Buchanan,Independence 5th Ward,Patrick,0,0,0
2220,Buchanan,Independence 5th Ward,Sanders,10,11,0.1368
2221,Buchanan,Independence 5th Ward,Steyer,5,9,0.1368
2222,Buchanan,Independence 5th Ward,Warren,4,0,0
2223,Buchanan,Independence 5th Ward,Yang,0,0,0
2224,Buchanan,Independence 5th Ward,Other,0,0,0
2225,Buchanan,Independence 5th Ward,Uncommitted,0,0,0
2226,Buena Vista,TRUESDALE WASHINGTON GRANT,Bennet,0,0,0
2227,Buena Vista,TRUESDALE WASHINGTON GRANT,Biden,6,8,0.2000
2228,Buena Vista,TRUESDALE WASHINGTON GRANT,Bloomberg,0,0,0
2229,Buena Vista,TRUESDALE WASHINGTON GRANT,Buttigieg,3,2,0
2230,Buena Vista,TRUESDALE WASHINGTON GRANT,Delaney,0,0,0
2231,Buena Vista,TRUESDALE WASHINGTON GRANT,Gabbard,0,0,0
2232,Buena Vista,TRUESDALE WASHINGTON GRANT,Klobuchar,4,6,0.2000
2233,Buena Vista,TRUESDALE WASHINGTON GRANT,Patrick,0,0,0
2234,Buena Vista,TRUESDALE WASHINGTON GRANT,Sanders,5,3,0
2235,Buena Vista,TRUESDALE WASHINGTON GRANT,Steyer,0,0,0
2236,Buena Vista,TRUESDALE WASHINGTON GRANT,Warren,3,3,0
2237,Buena Vista,TRUESDALE WASHINGTON GRANT,Yang,0,0,0
2238,Buena Vista,TRUESDALE WASHINGTON GRANT,Other,0,0,0
2239,Buena Vista,TRUESDALE WASHINGTON GRANT,Uncommitted,0,0,0
2240,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Bennet,0,0,0
2241,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Biden,16,17,0.2000
2242,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Bloomberg,0,0,0
2243,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Buttigieg,6,0,0
2244,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Delaney,0,0,0
2245,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Gabbard,0,0,0
2246,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Klobuchar,6,10,0.2000
2247,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Patrick,0,0,0
2248,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Sanders,4,0,0
2249,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Steyer,4,0,0
2250,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Warren,5,8,0
2251,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Yang,6,12,0.2000
2252,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Other,0,0,0
2253,Buena Vista,LAKESIDE HAYES MAPLE VALLEY,Uncommitted,0,0,0
2254,Buena Vista,STORM LAKE 01,Bennet,0,0,0
2255,Buena Vista,STORM LAKE 01,Biden,1,0,0
2256,Buena Vista,STORM LAKE 01,Bloomberg,0,0,0
2257,Buena Vista,STORM LAKE 01,Buttigieg,11,11,0.4000
2258,Buena Vista,STORM LAKE 01,Delaney,0,0,0
2259,Buena Vista,STORM LAKE 01,Gabbard,0,0,0
2260,Buena Vista,STORM LAKE 01,Klobuchar,0,0,0
2261,Buena Vista,STORM LAKE 01,Patrick,0,0,0
2262,Buena Vista,STORM LAKE 01,Sanders,13,13,0.4000
2263,Buena Vista,STORM LAKE 01,Steyer,0,0,0
2264,Buena Vista,STORM LAKE 01,Warren,7,7,0.4000
2265,Buena Vista,STORM LAKE 01,Yang,7,7,0.2000
2266,Buena Vista,STORM LAKE 01,Other,0,0,0
2267,Buena Vista,STORM LAKE 01,Uncommitted,0,0,0
2268,Buena Vista,STORM LAKE 02,Bennet,0,0,0
2269,Buena Vista,STORM LAKE 02,Biden,11,13,0.2000
2270,Buena Vista,STORM LAKE 02,Bloomberg,0,0,0
2271,Buena Vista,STORM LAKE 02,Buttigieg,6,0,0
2272,Buena Vista,STORM LAKE 02,Delaney,0,0,0
2273,Buena Vista,STORM LAKE 02,Gabbard,0,0,0
2274,Buena Vista,STORM LAKE 02,Klobuchar,0,0,0
2275,Buena Vista,STORM LAKE 02,Patrick,0,0,0
2276,Buena Vista,STORM LAKE 02,Sanders,16,18,0.4000
2277,Buena Vista,STORM LAKE 02,Steyer,0,0,0
2278,Buena Vista,STORM LAKE 02,Warren,12,13,0.2000
2279,Buena Vista,STORM LAKE 02,Yang,2,0,0
2280,Buena Vista,STORM LAKE 02,Other,0,0,0
2281,Buena Vista,STORM LAKE 02,Uncommitted,0,0,0
2282,Buena Vista,STORM LAKE 04,Bennet,0,0,0
2283,Buena Vista,STORM LAKE 04,Biden,16,19,0.2000
2284,Buena Vista,STORM LAKE 04,Bloomberg,0,0,0
2285,Buena Vista,STORM LAKE 04,Buttigieg,30,32,0.4000
2286,Buena Vista,STORM LAKE 04,Delaney,0,0,0
2287,Buena Vista,STORM LAKE 04,Gabbard,0,0,0
2288,Buena Vista,STORM LAKE 04,Klobuchar,20,22,0.4000
2289,Buena Vista,STORM LAKE 04,Patrick,0,0,0
2290,Buena Vista,STORM LAKE 04,Sanders,26,33,0.4000
2291,Buena Vista,STORM LAKE 04,Steyer,0,0,0
2292,Buena Vista,STORM LAKE 04,Warren,20,20,0.2000
2293,Buena Vista,STORM LAKE 04,Yang,14,0,0
2294,Buena Vista,STORM LAKE 04,Other,0,0,0
2295,Buena Vista,STORM LAKE 04,Uncommitted,0,0,0
2296,Buena Vista,ALTA NOKOMIS ELK,Bennet,0,0,0
2297,Buena Vista,ALTA NOKOMIS ELK,Biden,20,20,0.4000
2298,Buena Vista,ALTA NOKOMIS ELK,Bloomberg,0,0,0
2299,Buena Vista,ALTA NOKOMIS ELK,Buttigieg,10,9,0
2300,Buena Vista,ALTA NOKOMIS ELK,Delaney,0,0,0
2301,Buena Vista,ALTA NOKOMIS ELK,Gabbard,0,0,0
2302,Buena Vista,ALTA NOKOMIS ELK,Klobuchar,0,0,0
2303,Buena Vista,ALTA NOKOMIS ELK,Patrick,0,0,0
2304,Buena Vista,ALTA NOKOMIS ELK,Sanders,16,18,0.4000
2305,Buena Vista,ALTA NOKOMIS ELK,Steyer,0,0,0
2306,Buena Vista,ALTA NOKOMIS ELK,Warren,9,7,0
2307,Buena Vista,ALTA NOKOMIS ELK,Yang,15,15,0.2000
2308,Buena Vista,ALTA NOKOMIS ELK,Other,0,0,0
2309,Buena Vista,ALTA NOKOMIS ELK,Uncommitted,0,0,0
2310,Buena Vista,STORM LAKE 03,Bennet,0,0,0
2311,Buena Vista,STORM LAKE 03,Biden,19,19,0.4000
2312,Buena Vista,STORM LAKE 03,Bloomberg,0,0,0
2313,Buena Vista,STORM LAKE 03,Buttigieg,23,24,0.4000
2314,Buena Vista,STORM LAKE 03,Delaney,0,0,0
2315,Buena Vista,STORM LAKE 03,Gabbard,0,0,0
2316,Buena Vista,STORM LAKE 03,Klobuchar,14,14,0.2000
2317,Buena Vista,STORM LAKE 03,Patrick,0,0,0
2318,Buena Vista,STORM LAKE 03,Sanders,10,14,0.2000
2319,Buena Vista,STORM LAKE 03,Steyer,0,0,0
2320,Buena Vista,STORM LAKE 03,Warren,14,14,0.2000
2321,Buena Vista,STORM LAKE 03,Yang,5,0,0
2322,Buena Vista,STORM LAKE 03,Other,0,0,0
2323,Buena Vista,STORM LAKE 03,Uncommitted,1,0,0
2324,Buena Vista,ALBERT CITY FAIRFIELD COON,Bennet,0,0,0
2325,Buena Vista,ALBERT CITY FAIRFIELD COON,Biden,5,6,0
2326,Buena Vista,ALBERT CITY FAIRFIELD COON,Bloomberg,0,0,0
2327,Buena Vista,ALBERT CITY FAIRFIELD COON,Buttigieg,2,0,0
2328,Buena Vista,ALBERT CITY FAIRFIELD COON,Delaney,0,0,0
2329,Buena Vista,ALBERT CITY FAIRFIELD COON,Gabbard,0,0,0
2330,Buena Vista,ALBERT CITY FAIRFIELD COON,Klobuchar,3,7,0.2000
2331,Buena Vista,ALBERT CITY FAIRFIELD COON,Patrick,0,0,0
2332,Buena Vista,ALBERT CITY FAIRFIELD COON,Sanders,8,9,0.2000
2333,Buena Vista,ALBERT CITY FAIRFIELD COON,Steyer,0,0,0
2334,Buena Vista,ALBERT CITY FAIRFIELD COON,Warren,3,0,0
2335,Buena Vista,ALBERT CITY FAIRFIELD COON,Yang,3,0,0
2336,Buena Vista,ALBERT CITY FAIRFIELD COON,Other,0,0,0
2337,Buena Vista,ALBERT CITY FAIRFIELD COON,Uncommitted,0,0,0
2338,Buena Vista,NEWELL NEWELL PROVIDENCE,Bennet,0,0,0
2339,Buena Vista,NEWELL NEWELL PROVIDENCE,Biden,4,0,0
2340,Buena Vista,NEWELL NEWELL PROVIDENCE,Bloomberg,0,0,0
2341,Buena Vista,NEWELL NEWELL PROVIDENCE,Buttigieg,4,10,0.2000
2342,Buena Vista,NEWELL NEWELL PROVIDENCE,Delaney,0,0,0
2343,Buena Vista,NEWELL NEWELL PROVIDENCE,Gabbard,0,0,0
2344,Buena Vista,NEWELL NEWELL PROVIDENCE,Klobuchar,5,0,0
2345,Buena Vista,NEWELL NEWELL PROVIDENCE,Patrick,0,0,0
2346,Buena Vista,NEWELL NEWELL PROVIDENCE,Sanders,9,12,0.2000
2347,Buena Vista,NEWELL NEWELL PROVIDENCE,Steyer,0,0,0
2348,Buena Vista,NEWELL NEWELL PROVIDENCE,Warren,2,0,0
2349,Buena Vista,NEWELL NEWELL PROVIDENCE,Yang,7,0,0
2350,Buena Vista,NEWELL NEWELL PROVIDENCE,Other,0,0,0
2351,Buena Vista,NEWELL NEWELL PROVIDENCE,Uncommitted,1,0,0
2352,Buena Vista,SRL;LGB;RELS;MAP,Bennet,0,0,0
2353,Buena Vista,SRL;LGB;RELS;MAP,Biden,11,11,0.2000
2354,Buena Vista,SRL;LGB;RELS;MAP,Bloomberg,0,0,0
2355,Buena Vista,SRL;LGB;RELS;MAP,Buttigieg,9,10,0.2000
2356,Buena Vista,SRL;LGB;RELS;MAP,Delaney,0,0,0
2357,Buena Vista,SRL;LGB;RELS;MAP,Gabbard,0,0,0
2358,Buena Vista,SRL;LGB;RELS;MAP,Klobuchar,0,0,0
2359,Buena Vista,SRL;LGB;RELS;MAP,Patrick,0,0,0
2360,Buena Vista,SRL;LGB;RELS;MAP,Sanders,7,8,0.2000
2361,Buena Vista,SRL;LGB;RELS;MAP,Steyer,9,9,0.2000
2362,Buena Vista,SRL;LGB;RELS;MAP,Warren,11,12,0.2000
2363,Buena Vista,SRL;LGB;RELS;MAP,Yang,3,0,0
2364,Buena Vista,SRL;LGB;RELS;MAP,Other,0,0,0
2365,Buena Vista,SRL;LGB;RELS;MAP,Uncommitted,0,0,0
2366,Butler,6-SR,Bennet,0,0,0
2367,Butler,6-SR,Biden,12,12,0.2333
2368,Butler,6-SR,Bloomberg,0,0,0
2369,Butler,6-SR,Buttigieg,14,14,0.2333
2370,Butler,6-SR,Delaney,0,0,0
2371,Butler,6-SR,Gabbard,0,0,0
2372,Butler,6-SR,Klobuchar,15,15,0.2333
2373,Butler,6-SR,Patrick,0,0,0
2374,Butler,6-SR,Sanders,22,22,0.3500
2375,Butler,6-SR,Steyer,0,0,0
2376,Butler,6-SR,Warren,12,12,0.2333
2377,Butler,6-SR,Yang,0,0,0
2378,Butler,6-SR,Other,0,0,0
2379,Butler,6-SR,Uncommitted,0,0,0
2380,Butler,5-AP,Bennet,0,0,0
2381,Butler,5-AP,Biden,7,7,0.1167
2382,Butler,5-AP,Bloomberg,0,0,0
2383,Butler,5-AP,Buttigieg,7,8,0.2333
2384,Butler,5-AP,Delaney,0,0,0
2385,Butler,5-AP,Gabbard,0,0,0
2386,Butler,5-AP,Klobuchar,2,0,0
2387,Butler,5-AP,Patrick,0,0,0
2388,Butler,5-AP,Sanders,7,7,0.1167
2389,Butler,5-AP,Steyer,0,0,0
2390,Butler,5-AP,Warren,6,8,0.1167
2391,Butler,5-AP,Yang,1,0,0
2392,Butler,5-AP,Other,0,0,0
2393,Butler,5-AP,Uncommitted,0,0,0
2394,Butler,8-NH,Bennet,0,0,0
2395,Butler,8-NH,Biden,16,16,0.2333
2396,Butler,8-NH,Bloomberg,0,0,0
2397,Butler,8-NH,Buttigieg,12,19,0.2333
2398,Butler,8-NH,Delaney,0,0,0
2399,Butler,8-NH,Gabbard,1,0,0
2400,Butler,8-NH,Klobuchar,1,0,0
2401,Butler,8-NH,Patrick,0,0,0
2402,Butler,8-NH,Sanders,10,13,0.1167
2403,Butler,8-NH,Steyer,0,0,0
2404,Butler,8-NH,Warren,6,0,0
2405,Butler,8-NH,Yang,4,0,0
2406,Butler,8-NH,Other,0,0,0
2407,Butler,8-NH,Uncommitted,0,2,0
2408,Butler,2-CL,Bennet,0,0,0
2409,Butler,2-CL,Biden,13,14,0.2333
2410,Butler,2-CL,Bloomberg,0,0,0
2411,Butler,2-CL,Buttigieg,4,0,0
2412,Butler,2-CL,Delaney,0,0,0
2413,Butler,2-CL,Gabbard,0,0,0
2414,Butler,2-CL,Klobuchar,14,19,0.3500
2415,Butler,2-CL,Patrick,0,0,0
2416,Butler,2-CL,Sanders,16,17,0.3500
2417,Butler,2-CL,Steyer,3,0,0
2418,Butler,2-CL,Warren,15,15,0.3500
2419,Butler,2-CL,Yang,0,0,0
2420,Butler,2-CL,Other,0,0,0
2421,Butler,2-CL,Uncommitted,2,2,0
2422,Butler,4-AL,Bennet,0,0,0
2423,Butler,4-AL,Biden,9,9,0.1167
2424,Butler,4-AL,Bloomberg,0,0,0
2425,Butler,4-AL,Buttigieg,11,13,0.1167
2426,Butler,4-AL,Delaney,0,0,0
2427,Butler,4-AL,Gabbard,0,0,0
2428,Butler,4-AL,Klobuchar,0,0,0
2429,Butler,4-AL,Patrick,0,0,0
2430,Butler,4-AL,Sanders,10,11,0.1167
2431,Butler,4-AL,Steyer,0,0,0
2432,Butler,4-AL,Warren,2,0,0
2433,Butler,4-AL,Yang,6,8,0.1167
2434,Butler,4-AL,Other,0,0,0
2435,Butler,4-AL,Uncommitted,3,0,0
2436,Butler,1-GR,Bennet,0,0,0
2437,Butler,1-GR,Biden,15,15,0.2333
2438,Butler,1-GR,Bloomberg,0,0,0
2439,Butler,1-GR,Buttigieg,19,19,0.2333
2440,Butler,1-GR,Delaney,0,0,0
2441,Butler,1-GR,Gabbard,0,0,0
2442,Butler,1-GR,Klobuchar,23,23,0.3500
2443,Butler,1-GR,Patrick,0,0,0
2444,Butler,1-GR,Sanders,15,15,0.2333
2445,Butler,1-GR,Steyer,0,0,0
2446,Butler,1-GR,Warren,14,14,0.1167
2447,Butler,1-GR,Yang,0,0,0
2448,Butler,1-GR,Other,0,0,0
2449,Butler,1-GR,Uncommitted,0,0,0
2450,Butler,7-PB,Bennet,0,0,0
2451,Butler,7-PB,Biden,13,13,0.2333
2452,Butler,7-PB,Bloomberg,0,0,0
2453,Butler,7-PB,Buttigieg,9,10,0.2333
2454,Butler,7-PB,Delaney,0,0,0
2455,Butler,7-PB,Gabbard,0,0,0
2456,Butler,7-PB,Klobuchar,9,10,0.2333
2457,Butler,7-PB,Patrick,0,0,0
2458,Butler,7-PB,Sanders,14,15,0.2333
2459,Butler,7-PB,Steyer,0,0,0
2460,Butler,7-PB,Warren,10,11,0.2333
2461,Butler,7-PB,Yang,3,2,0
2462,Butler,7-PB,Other,0,0,0
2463,Butler,7-PB,Uncommitted,3,0,0
2464,Butler,3-DU,Bennet,0,0,0
2465,Butler,3-DU,Biden,2,0,0
2466,Butler,3-DU,Bloomberg,0,0,0
2467,Butler,3-DU,Buttigieg,1,0,0
2468,Butler,3-DU,Delaney,0,0,0
2469,Butler,3-DU,Gabbard,0,0,0
2470,Butler,3-DU,Klobuchar,1,0,0
2471,Butler,3-DU,Patrick,0,0,0
2472,Butler,3-DU,Sanders,9,9,0.2333
2473,Butler,3-DU,Steyer,1,0,0
2474,Butler,3-DU,Warren,4,8,0.2333
2475,Butler,3-DU,Yang,0,0,0
2476,Butler,3-DU,Other,0,0,0
2477,Butler,3-DU,Uncommitted,0,1,0
2478,Calhoun,Union,Bennet,0,0,0
2479,Calhoun,Union,Biden,0,0,0
2480,Calhoun,Union,Bloomberg,0,0,0
2481,Calhoun,Union,Buttigieg,6,12,0.1667
2482,Calhoun,Union,Delaney,0,0,0
2483,Calhoun,Union,Gabbard,0,0,0
2484,Calhoun,Union,Klobuchar,3,0,0
2485,Calhoun,Union,Patrick,0,0,0
2486,Calhoun,Union,Sanders,3,0,0
2487,Calhoun,Union,Steyer,0,0,0
2488,Calhoun,Union,Warren,2,0,0
2489,Calhoun,Union,Yang,0,0,0
2490,Calhoun,Union,Other,0,0,0
2491,Calhoun,Union,Uncommitted,0,2,0
2492,Calhoun,Cedar,Bennet,0,0,0
2493,Calhoun,Cedar,Biden,1,0,0
2494,Calhoun,Cedar,Bloomberg,0,0,0
2495,Calhoun,Cedar,Buttigieg,0,0,0
2496,Calhoun,Cedar,Delaney,0,0,0
2497,Calhoun,Cedar,Gabbard,0,0,0
2498,Calhoun,Cedar,Klobuchar,3,4,0.0833
2499,Calhoun,Cedar,Patrick,0,0,0
2500,Calhoun,Cedar,Sanders,0,1,0
2501,Calhoun,Cedar,Steyer,0,0,0
2502,Calhoun,Cedar,Warren,1,0,0
2503,Calhoun,Cedar,Yang,0,0,0
2504,Calhoun,Cedar,Other,0,0,0
2505,Calhoun,Cedar,Uncommitted,0,0,0
2506,Calhoun,Center- Logan- TL- GA- L,Bennet,0,0,0
2507,Calhoun,Center- Logan- TL- GA- L,Biden,4,4,0.0833
2508,Calhoun,Center- Logan- TL- GA- L,Bloomberg,0,0,0
2509,Calhoun,Center- Logan- TL- GA- L,Buttigieg,4,5,0.0833
2510,Calhoun,Center- Logan- TL- GA- L,Delaney,0,0,0
2511,Calhoun,Center- Logan- TL- GA- L,Gabbard,0,0,0
2512,Calhoun,Center- Logan- TL- GA- L,Klobuchar,11,12,0.2500
2513,Calhoun,Center- Logan- TL- GA- L,Patrick,0,0,0
2514,Calhoun,Center- Logan- TL- GA- L,Sanders,0,0,0
2515,Calhoun,Center- Logan- TL- GA- L,Steyer,0,0,0
2516,Calhoun,Center- Logan- TL- GA- L,Warren,1,0,0
2517,Calhoun,Center- Logan- TL- GA- L,Yang,1,0,0
2518,Calhoun,Center- Logan- TL- GA- L,Other,0,0,0
2519,Calhoun,Center- Logan- TL- GA- L,Uncommitted,0,0,0
2520,Calhoun,Greenfield & Lincoln 2,Bennet,0,0,0
2521,Calhoun,Greenfield & Lincoln 2,Biden,2,0,0
2522,Calhoun,Greenfield & Lincoln 2,Bloomberg,0,0,0
2523,Calhoun,Greenfield & Lincoln 2,Buttigieg,5,9,0.1667
2524,Calhoun,Greenfield & Lincoln 2,Delaney,0,0,0
2525,Calhoun,Greenfield & Lincoln 2,Gabbard,0,0,0
2526,Calhoun,Greenfield & Lincoln 2,Klobuchar,0,0,0
2527,Calhoun,Greenfield & Lincoln 2,Patrick,0,0,0
2528,Calhoun,Greenfield & Lincoln 2,Sanders,0,0,0
2529,Calhoun,Greenfield & Lincoln 2,Steyer,0,0,0
2530,Calhoun,Greenfield & Lincoln 2,Warren,2,0,0
2531,Calhoun,Greenfield & Lincoln 2,Yang,0,0,0
2532,Calhoun,Greenfield & Lincoln 2,Other,0,0,0
2533,Calhoun,Greenfield & Lincoln 2,Uncommitted,0,0,0
2534,Calhoun,Sherman,Bennet,0,0,0
2535,Calhoun,Sherman,Biden,6,7,0.0833
2536,Calhoun,Sherman,Bloomberg,0,0,0
2537,Calhoun,Sherman,Buttigieg,3,5,0.0833
2538,Calhoun,Sherman,Delaney,0,0,0
2539,Calhoun,Sherman,Gabbard,0,0,0
2540,Calhoun,Sherman,Klobuchar,1,0,0
2541,Calhoun,Sherman,Patrick,0,0,0
2542,Calhoun,Sherman,Sanders,0,0,0
2543,Calhoun,Sherman,Steyer,0,0,0
2544,Calhoun,Sherman,Warren,3,3,0.0833
2545,Calhoun,Sherman,Yang,2,0,0
2546,Calhoun,Sherman,Other,0,0,0
2547,Calhoun,Sherman,Uncommitted,0,0,0
2548,Calhoun,Rockwell City,Bennet,0,0,0
2549,Calhoun,Rockwell City,Biden,10,10,0.2500
2550,Calhoun,Rockwell City,Bloomberg,0,0,0
